2023-01-25T01:47:20.640Z,40.5713333,-124.2338333,,2.53,,,,,,,nc73836866,,"3km ESE of Ferndale, CA"
2023-01-25T01:15:27.870Z,59.0989,-153.6504,,3.1,,,,,,,ak02315d4dt4,,"70 km SE of Pope-Vannoy Landing, Alaska"
2023-01-25T01:12:51.415Z,34.7861,14.2138,,4.1,,,,,,,us6000jj2f,,"118 km SSW of Żurrieq, Malta"
2023-01-25T01:00:48.872Z,37.5881,141.6819,,4.8,,,,,,,us6000jj1u,,"61 km E of Namie, Japan"
2023-01-25T00:51:39.960Z,19.26916695,-155.4111633,,2.5,,,,,,,hv73312127,,"10 km NE of Pāhala, Hawaii"
2023-01-24T23:35:54.690Z,18.86466667,-65.3465,,3.18,,,,,,,pr71394323,,"62 km N of Culebra, Puerto Rico"
2023-01-24T22:54:58.121Z,27.9123,139.453,,4.6,,,,,,,us6000jj1l,,"Bonin Islands, Japan region"
2023-01-24T20:33:56.557Z,31.68213056,-104.394701,,2.6,,,,,,,tx2023brpj,,"54 km S of Whites City, New Mexico"
2023-01-24T20:25:34.729Z,34.8994,14.3274,,5.3,,,,,,,us6000jj05,,"104 km S of Żurrieq, Malta"
2023-01-24T20:17:57.728Z,3.1707,127.0414,,5.3,,,,,,,us6000jj00,,"192 km NW of Tobelo, Indonesia"
2023-01-24T20:14:21.029Z,31.66936265,-104.378976,,2.8,,,,,,,tx2023brot,,"56 km S of Whites City, New Mexico"
2023-01-24T20:12:55.847Z,2.9579,127.2868,,4.5,,,,,,,us6000jizz,,"157 km NNW of Tobelo, Indonesia"
2023-01-24T20:08:48.943Z,31.6676906,-104.3889197,,2.7,,,,,,,tx2023brok,,western Texas
2023-01-24T19:57:04.255Z,31.67159174,-104.3897618,,3.5,,,,,,,tx2023brob,,"55 km S of Whites City, New Mexico"
2023-01-24T19:25:40.572Z,2.999,127.0786,,4.4,,,,,,,us6000jizd,,"174 km NW of Tobelo, Indonesia"
2023-01-24T19:08:29.504Z,-21.6237,-68.4797,,4.5,,,,,,,us6000jiz1,,"102 km NNE of Calama, Chile"
2023-01-24T18:37:00.133Z,-26.7346,-63.118,,6.4,,,,,,,us6000jiyj,,"31 km WSW of Campo Gallo, Argentina"
2023-01-24T18:20:03.730Z,40.4476667,-124.0195,,2.69,,,,,,,nc73836746,,"9km SE of Rio Dell, CA"
2023-01-24T16:56:19.490Z,19.17499924,-155.4996643,,2.47,,,,,,,hv73311792,,"3 km SW of Pāhala, Hawaii"
2023-01-24T16:10:15.889Z,3.5382,128.5469,,5.2,,,,,,,us6000jiy0,,"208 km NNE of Tobelo, Indonesia"
2023-01-24T15:57:08.550Z,50.0876,142.5264,,4.5,,,,,,,us6000jixw,,"44 km NNW of Smirnykh, Russia"
2023-01-24T15:30:01.067Z,60.2295,-151.613,,2.6,,,,,,,ak02313y09hm,,"12 km W of Clam Gulch, Alaska"
2023-01-24T13:55:02.028Z,60.815,-151.6609,,2.6,,,,,,,ak02313wyr96,,"24 km NW of Nikiski, Alaska"
2023-01-24T13:11:21.953Z,3.0692,126.9846,,4.9,,,,,,,us6000jiwc,,"187 km NW of Tobelo, Indonesia"
2023-01-24T13:07:04.210Z,60.9904,-150.9893,,3.3,,,,,,,ak02313woh1x,,"11 km SE of Tyonek, Alaska"
2023-01-24T12:27:22.450Z,19.2801,-64.39,,3.82,,,,,,,pr2023024000,,"113 km NNE of Cruz Bay, U.S. Virgin Islands"
2023-01-24T12:08:10.840Z,19.0253334,-155.4049988,,2.56,,,,,,,hv73311597,,"18 km ESE of Naalehu, Hawaii"
2023-01-24T12:06:34.119Z,2.8233,127.0129,,4.5,,,,,,,us6000jiw4,,"164 km NW of Tobelo, Indonesia"
2023-01-24T11:57:52.254Z,52.532,160.2688,,4.4,,,,,,,us6000jiw2,,"125 km ESE of Petropavlovsk-Kamchatsky, Russia"
2023-01-24T11:23:08.350Z,-21.3068,-68.3886,,4.6,,,,,,,us6000jivz,,"138 km NNE of Calama, Chile"
2023-01-24T11:18:45.880Z,18.25716667,-67.40433333,,3.06,,,,,,,pr71394233,,Mona Passage
